id,num_events,total_count,tx_fatal,tx_event,time,students,took_damage,Q5_2_aUsedForBefore4,QII_1Province,elementary,high_school,school_levels
1338,0,0,0,0,post,118,0,NA,14,1,1,2
1153,0,0,0,0,post,119,0,NA,15,1,1,2
4693,0,0,0,0,post,134,1,NA,22,1,1,2
4177,0,0,0,0,post,143,0,NA,25,1,1,2
1910,0,0,0,0,post,150,0,NA,19,1,1,2
4411,0,0,0,0,post,145,0,NA,1,1,1,2
1863,0,0,0,0,post,157,0,NA,16,1,1,2
2966,0,0,0,0,post,134,1,NA,31,1,1,2
1099,37,236,1,1,post,216,0,NA,3,1,1,2
3927,11,0,0,1,post,184,0,NA,6,1,1,2
476,0,0,0,0,post,197,0,NA,13,1,1,2
2774,0,0,0,0,post,199,1,NA,31,1,1,2
3281,2,0,0,1,post,200,0,NA,31,1,1,2
5146,0,0,0,0,post,178,0,NA,26,1,1,2
820,0,0,0,0,post,211,1,NA,3,1,1,2
1343,0,0,0,0,post,169,1,NA,14,1,1,2
3120,0,0,0,0,post,110,0,NA,28,1,1,2
2510,2,0,0,1,post,206,0,NA,24,1,1,2
906,0,0,0,0,post,203,1,Armed Groups,3,1,1,2
2736,0,0,0,0,post,226,0,NA,31,1,1,2
2930,0,0,0,0,post,228,0,NA,31,1,1,2
4273,0,0,0,0,post,195,0,NA,25,1,1,2
4737,2,0,0,1,post,214,1,NA,22,1,1,2
2974,1,0,0,1,post,222,0,NA,24,1,1,2
1056,0,0,0,0,post,202,0,NA,3,1,1,2
1981,0,0,0,0,post,239,1,NA,19,1,1,2
408,0,0,0,0,post,298,0,NA,2,1,1,2
3570,0,0,0,0,post,273,0,NA,1,1,1,2
2120,0,0,0,0,post,278,1,Armed Groups,19,1,1,2
2908,1,0,0,1,post,180,0,NA,31,1,1,2
1347,0,0,0,0,post,413,1,NA,14,1,1,2
1357,0,0,0,0,post,292,1,NA,17,1,1,2
2900,0,0,0,0,post,415,0,NA,2,1,1,2
1420,0,0,0,0,post,440,0,NA,17,1,1,2
3484,0,0,0,0,post,455,0,NA,1,1,1,2
684,0,0,0,0,post,711,0,NA,2,1,1,2
4720,8,10,1,1,post,1073,0,NA,21,1,1,2
1298,0,0,0,0,post,97,0,NA,18,0,1,1
1349,0,0,0,0,post,126,0,NA,14,0,1,1
4200,0,0,0,0,post,200,1,NA,25,0,1,1
531,160,2535,1,1,post,157,0,NA,2,0,1,1
3779,11,0,0,1,post,620,1,NA,6,0,1,1
3823,9,0,0,1,post,123,0,NA,27,1,0,1
4417,0,0,0,0,post,61,0,NA,1,1,0,1
4095,0,0,0,0,post,37,0,NA,25,1,0,1
2183,0,0,0,0,post,61,0,NA,24,1,0,1
3107,0,0,0,0,post,73,0,NA,28,1,0,1
1889,0,0,0,0,post,109,0,NA,19,1,0,1
4464,5,13,1,1,post,166,0,NA,29,1,0,1
757,0,0,0,0,post,77,0,NA,13,1,0,1
876,0,0,0,0,post,195,0,NA,3,1,0,1
2119,1,0,0,1,post,202,0,NA,19,1,0,1
3818,9,0,0,1,post,115,0,NA,27,1,0,1
4449,0,0,0,0,post,237,0,NA,29,1,0,1
4482,5,13,1,1,post,336,0,NA,29,1,0,1
3509,0,0,0,0,post,393,0,NA,1,1,0,1
3490,0,0,0,0,post,468,0,NA,1,1,0,1
3781,11,0,0,1,post,660,1,NA,6,1,0,1
3298,1,0,0,1,post,305,1,Armed Groups,30,1,1,2
3055,0,0,0,0,post,288,0,NA,16,1,1,2
4251,0,0,0,0,post,16,0,NA,28,1,1,2
3113,5,45,1,1,post,23,0,NA,28,1,1,2
4876,0,0,0,0,post,22,1,NA,23,1,1,2
2191,0,0,0,0,post,57,0,NA,24,1,1,2
1215,0,0,0,0,post,37,0,NA,15,1,1,2
1182,0,0,0,0,post,51,1,NA,15,1,1,2
1984,0,0,0,0,post,52,1,NA,19,1,1,2
4344,0,0,0,0,post,70,1,NA,1,1,1,2
3442,0,0,0,0,post,66,1,NA,1,1,1,2
1209,1,0,0,1,post,83,1,NA,15,1,1,2
2203,0,0,0,0,post,104,0,NA,24,1,1,2
1830,0,0,0,0,post,103,0,NA,19,1,1,2
1307,0,0,0,0,post,127,0,NA,18,1,1,2
3429,0,0,0,0,post,107,1,NA,1,1,1,2
913,0,0,0,0,post,108,1,Armed Groups,3,1,1,2
2067,0,0,0,0,post,127,1,NA,19,1,1,2
1175,0,0,0,0,post,154,1,NA,15,1,1,2
3571,0,0,0,0,post,205,0,NA,1,1,1,2
4753,0,0,0,0,post,192,1,NA,22,1,1,2
1344,0,0,0,0,post,121,0,NA,14,1,1,2
1161,1,0,0,1,post,160,1,Armed Groups,15,1,1,2
2812,0,0,0,0,post,166,0,NA,31,1,1,2
974,18,230,1,1,post,195,1,NA,3,1,1,2
1633,0,0,0,0,post,212,1,NA,16,1,1,2
1607,0,0,0,0,post,203,0,NA,16,1,1,2
463,0,0,0,0,post,205,0,NA,13,1,1,2
2212,0,0,0,0,post,212,0,NA,24,1,1,2
1585,0,0,0,0,post,220,0,NA,16,1,1,2
71,0,0,0,0,post,241,0,NA,2,1,1,2
976,18,230,1,1,post,286,1,NA,3,1,1,2
5043,18,230,1,1,post,301,1,NA,3,1,1,2
1381,0,0,0,0,post,308,1,NA,14,1,1,2
304,0,0,0,0,post,202,0,NA,2,1,1,2
2947,9,23,1,1,post,325,0,NA,31,1,1,2
4392,0,0,0,0,post,230,0,NA,1,1,1,2
3183,5,45,1,1,post,298,0,NA,28,1,1,2
3979,5,45,1,1,post,326,1,NA,28,1,1,2
2942,0,0,0,0,post,374,0,NA,31,1,1,2
1006,0,0,0,0,post,375,1,NA,3,1,1,2
5186,0,0,0,0,post,260,0,NA,26,1,1,2
224,3,4,1,1,post,390,1,NA,2,1,1,2
5047,18,230,1,1,post,437,1,NA,3,1,1,2
347,0,0,0,0,post,554,0,NA,2,1,1,2
1170,0,0,0,0,post,63,0,NA,15,0,1,1
3677,0,0,0,0,post,103,0,NA,1,0,1,1
1303,0,0,0,0,post,173,0,NA,18,0,1,1
5165,0,0,0,0,post,251,0,NA,26,0,1,1
3423,0,0,0,0,post,241,1,NA,1,0,1,1
3714,0,0,0,0,post,400,1,NA,1,0,1,1
2826,1,0,0,1,post,89,0,NA,2,1,0,1
4788,0,0,0,0,post,7,0,NA,22,1,0,1
4867,0,0,0,0,post,12,0,NA,23,1,0,1
2236,0,0,0,0,post,15,0,NA,24,1,0,1
2472,0,0,0,0,post,81,0,NA,24,1,0,1
1265,0,0,0,0,post,112,1,NA,15,1,0,1
4428,0,0,0,0,post,138,0,NA,1,1,0,1
4923,0,0,0,0,post,152,0,NA,23,1,0,1
4926,0,0,0,0,post,193,0,NA,23,1,0,1
878,0,0,0,0,post,169,1,NA,3,1,0,1
3716,0,0,0,0,post,357,1,NA,1,1,0,1
3987,5,45,1,1,post,360,1,NA,28,1,0,1
1964,5,3,1,1,post,331,1,NA,19,1,0,1
338,158,2535,1,1,post,746,0,NA,2,1,0,1
3327,0,0,0,0,post,287,1,NA,30,1,1,2
4686,0,0,0,0,post,44,0,NA,22,1,1,2
1202,0,0,0,0,post,29,1,NA,15,1,1,2
3112,0,0,0,0,post,43,0,NA,28,1,1,2
2157,0,0,0,0,post,55,1,Armed Groups,19,1,1,2
1738,0,0,0,0,post,67,0,NA,16,1,1,2
606,0,0,0,0,post,85,1,NA,13,1,1,2
2938,0,0,0,0,post,101,0,NA,31,1,1,2
3119,0,0,0,0,post,87,0,NA,28,1,1,2
1837,0,0,0,0,post,132,0,NA,19,1,1,2
4775,0,0,0,0,post,107,1,NA,21,1,1,2
3035,1,0,0,1,post,255,0,NA,31,1,1,2
3904,0,0,0,0,post,139,0,NA,20,1,1,2
3092,0,0,0,0,post,109,0,NA,28,1,1,2
4891,0,0,0,0,post,146,0,NA,21,1,1,2
3261,0,0,0,0,post,150,0,NA,31,1,1,2
3845,0,0,0,0,post,149,0,NA,27,1,1,2
940,0,0,0,0,post,207,1,NA,3,1,1,2
3099,0,0,0,0,post,181,0,NA,28,1,1,2
1858,0,0,0,0,post,203,0,NA,19,1,1,2
4664,0,0,0,0,post,189,0,NA,21,1,1,2
758,0,0,0,0,post,238,0,NA,13,1,1,2
5150,0,0,0,0,post,234,0,NA,26,1,1,2
1936,0,0,0,0,post,215,0,NA,19,1,1,2
1686,0,0,0,0,post,254,0,NA,16,1,1,2
2114,3,3,1,1,post,234,1,NA,19,1,1,2
5144,0,0,0,0,post,240,0,NA,26,1,1,2
1746,0,0,0,0,post,237,1,NA,16,1,1,2
1731,0,0,0,0,post,270,0,NA,16,1,1,2
588,0,0,0,0,post,250,0,Armed Groups,13,1,1,2
1285,0,0,0,0,post,314,0,NA,18,1,1,2
4781,0,0,0,0,post,339,1,NA,22,1,1,2
203,160,2535,1,1,post,537,0,NA,2,1,1,2
4910,0,0,0,0,post,977,1,NA,21,1,1,2
890,0,0,0,0,post,1050,1,NA,3,1,1,2
1340,0,0,0,0,post,149,1,NA,18,0,1,1
3328,30,133,1,1,post,513,1,NA,30,1,0,1
3930,11,0,0,1,post,85,1,NA,6,1,0,1
2344,0,0,0,0,post,40,0,NA,24,1,0,1
4465,0,0,0,0,post,68,0,NA,29,1,0,1
3842,0,0,0,0,post,81,0,NA,27,1,0,1
4636,0,0,0,0,post,75,0,NA,22,1,0,1
3168,0,0,0,0,post,96,0,NA,28,1,0,1
3926,11,0,0,1,post,102,1,NA,6,1,0,1
2213,0,0,0,0,post,154,0,NA,24,1,0,1
3771,6,0,0,1,post,155,0,NA,27,1,0,1
3765,6,0,0,1,post,156,0,NA,27,1,0,1
1700,0,0,0,0,post,211,0,NA,16,1,0,1
3522,42,434,1,1,post,232,0,NA,1,1,0,1
1715,0,0,0,0,post,244,0,NA,16,1,0,1
3735,0,0,0,0,post,467,1,NA,6,1,0,1
4330,42,434,1,1,post,369,0,NA,1,1,0,1
3746,0,0,0,0,post,322,1,NA,6,1,0,1
3359,0,0,0,0,post,268,1,Armed Groups,30,1,1,2
4952,0,0,0,0,post,28,1,NA,23,1,1,2
3180,0,0,0,0,post,32,0,NA,28,1,1,2
4137,0,0,0,0,post,16,1,NA,25,1,1,2
1192,2,0,0,1,post,32,1,NA,15,1,1,2
3105,0,0,0,0,post,39,0,NA,28,1,1,2
4499,0,0,0,0,post,40,1,NA,29,1,1,2
2179,0,0,0,0,post,44,1,NA,24,1,1,2
3495,0,0,0,0,post,19,1,NA,1,1,1,2
4085,0,0,0,0,post,70,1,NA,25,1,1,2
2053,8,7,1,1,post,42,0,NA,19,1,1,2
4669,0,0,0,0,post,50,0,NA,22,1,1,2
2403,0,0,0,0,post,73,0,NA,24,1,1,2
761,0,0,0,0,post,85,0,NA,13,1,1,2
1465,0,0,0,0,post,122,0,NA,16,1,1,2
3194,0,0,0,0,post,68,0,NA,28,1,1,2
3803,0,0,0,0,post,76,1,NA,27,1,1,2
2988,36,236,1,1,post,97,0,NA,24,1,1,2
1172,0,0,0,0,post,97,0,NA,15,1,1,2
4716,1,0,0,1,post,93,1,NA,22,1,1,2
2698,0,0,0,0,post,94,0,NA,31,1,1,2
4684,0,0,0,0,post,116,1,NA,22,1,1,2
773,93,728,1,1,post,102,0,NA,3,1,1,2
1261,0,0,0,0,post,95,1,NA,15,1,1,2
4185,0,0,0,0,post,105,0,NA,25,1,1,2
4660,0,0,0,0,post,115,0,Armed Groups,22,1,1,2
1904,0,0,0,0,post,103,0,NA,19,1,1,2
3813,0,0,0,0,post,121,0,NA,27,1,1,2
3808,0,0,0,0,post,97,0,NA,27,1,1,2
3136,0,0,0,0,post,111,0,NA,28,1,1,2
3022,0,0,0,0,post,116,0,NA,31,1,1,2
1370,0,0,0,0,post,108,1,NA,17,1,1,2
4717,0,0,0,0,post,141,1,Armed Groups,22,1,1,2
4033,0,0,0,0,post,145,0,NA,28,1,1,2
561,34,155,1,1,post,85,0,NA,13,1,1,2
987,18,230,1,1,post,139,1,NA,3,1,1,2
2084,3,3,1,1,post,137,1,NA,19,1,1,2
1313,0,0,0,0,post,133,0,NA,18,1,1,2
2762,0,0,0,0,post,137,1,NA,13,1,1,2
4607,0,0,0,0,post,180,0,NA,29,1,1,2
4036,0,0,0,0,post,152,0,NA,28,1,1,2
2817,2,10,1,1,post,108,0,NA,13,1,1,2
5039,2,10,1,1,post,207,0,NA,13,1,1,2
1594,0,0,0,0,post,198,0,NA,16,1,1,2
4524,0,0,0,0,post,129,0,NA,29,1,1,2
1925,0,0,0,0,post,187,0,NA,19,1,1,2
368,0,0,0,0,post,191,0,NA,2,1,1,2
1218,1,0,0,1,post,191,1,NA,15,1,1,2
1267,1,0,0,1,post,249,1,NA,15,1,1,2
4844,0,0,0,0,post,117,0,NA,21,1,1,2
1881,1,0,0,1,post,203,0,NA,16,1,1,2
3223,5,45,1,1,post,212,0,NA,28,1,1,2
1553,0,0,0,0,post,250,0,NA,16,1,1,2
1493,0,0,0,0,post,251,0,NA,16,1,1,2
384,1,0,0,1,post,190,0,NA,2,1,1,2
2331,0,0,0,0,post,238,0,NA,24,1,1,2
4709,0,0,0,0,post,322,1,NA,22,1,1,2
1945,0,0,0,0,post,253,0,NA,19,1,1,2
4591,0,0,0,0,post,438,0,NA,29,1,1,2
1655,0,0,0,0,post,315,0,NA,16,1,1,2
4805,0,0,0,0,post,262,0,NA,22,1,1,2
4838,0,0,0,0,post,266,1,NA,21,1,1,2
3090,0,0,0,0,post,152,1,NA,28,1,1,2
1847,0,0,0,0,post,284,0,NA,19,1,1,2
2477,0,0,0,0,post,301,0,NA,24,1,1,2
2815,0,0,0,0,post,276,0,NA,13,1,1,2
2231,0,0,0,0,post,372,0,NA,24,1,1,2
5054,0,0,0,0,post,394,0,Armed Groups,3,1,1,2
4585,0,0,0,0,post,311,0,NA,29,1,1,2
4310,0,0,0,0,post,419,0,NA,1,1,1,2
1740,0,0,0,0,post,443,0,NA,16,1,1,2
4843,8,10,1,1,post,439,0,NA,21,1,1,2
4710,0,0,0,0,post,390,1,NA,22,1,1,2
1909,0,0,0,0,post,539,0,NA,19,1,1,2
4016,11,0,0,1,post,507,0,NA,6,1,1,2
996,0,0,0,0,post,641,1,Armed Groups,3,1,1,2
4918,8,10,1,1,post,47,0,NA,21,1,1,2
4312,0,0,0,0,post,642,0,NA,1,1,1,2
2249,0,0,0,0,post,645,0,NA,24,1,1,2
4930,0,0,0,0,post,768,0,NA,21,1,1,2
4905,8,10,1,1,post,792,0,NA,21,1,1,2
914,93,728,1,1,post,497,1,NA,3,1,1,2
4894,0,0,0,0,post,1226,0,NA,21,1,1,2
323,160,2535,1,1,post,1781,0,NA,2,1,1,2
2062,0,0,0,0,post,60,1,Armed Groups,19,0,1,1
1829,0,0,0,0,post,52,0,NA,19,0,1,1
1352,0,0,0,0,post,43,0,NA,18,0,1,1
3887,0,0,0,0,post,42,0,NA,6,0,1,1
1264,0,0,0,0,post,64,0,NA,15,0,1,1
3117,0,0,0,0,post,102,0,NA,28,0,1,1
4535,0,0,0,0,post,108,0,NA,29,0,1,1
3881,0,0,0,0,post,132,0,NA,6,0,1,1
1456,0,0,0,0,post,135,0,NA,16,0,1,1
2146,0,0,0,0,post,145,0,Armed Groups,19,0,1,1
4468,0,0,0,0,post,149,0,NA,29,0,1,1
1850,0,0,0,0,post,110,0,NA,19,0,1,1
1316,0,0,0,0,post,168,0,NA,18,0,1,1
4791,0,0,0,0,post,139,0,NA,21,0,1,1
1348,0,0,0,0,post,151,0,NA,18,0,1,1
4461,0,0,0,0,post,15,0,NA,29,1,0,1
4974,0,0,0,0,post,31,0,NA,23,1,0,1
2374,0,0,0,0,post,32,0,NA,24,1,0,1
2531,0,0,0,0,post,46,0,NA,24,1,0,1
2590,0,0,0,0,post,47,0,NA,24,1,0,1
3796,0,0,0,0,post,56,1,NA,27,1,0,1
2986,36,236,1,1,post,58,0,NA,24,1,0,1
1116,0,0,0,0,post,56,0,NA,3,1,0,1
3333,30,133,1,1,post,70,0,NA,30,1,0,1
4540,0,0,0,0,post,76,0,NA,29,1,0,1
4531,0,0,0,0,post,226,0,NA,29,1,0,1
5019,0,0,0,0,post,104,0,NA,2,1,0,1
497,0,0,0,0,post,125,0,NA,13,1,0,1
3847,9,0,0,1,post,139,0,NA,27,1,0,1
4521,0,0,0,0,post,142,0,NA,29,1,0,1
4075,0,0,0,0,post,140,0,NA,25,1,0,1
4588,0,0,0,0,post,149,0,NA,29,1,0,1
1379,0,0,0,0,post,160,0,NA,17,1,0,1
4491,0,0,0,0,post,187,0,NA,29,1,0,1
4246,0,0,0,0,post,180,0,NA,25,1,0,1
3913,0,0,0,0,post,212,0,NA,6,1,0,1
4084,0,0,0,0,post,244,1,NA,25,1,0,1
4484,0,0,0,0,post,249,0,NA,29,1,0,1
979,0,0,0,0,post,253,1,NA,3,1,0,1
1642,34,155,1,1,post,130,0,NA,13,1,0,1
3247,5,45,1,1,post,120,0,NA,28,1,0,1
5143,0,0,0,0,post,279,0,NA,1,1,0,1
4022,11,0,0,1,post,256,0,NA,6,1,0,1
4500,0,0,0,0,post,334,0,NA,29,1,0,1
2888,0,0,0,0,post,50,0,NA,31,1,1,2
4882,0,0,0,0,post,53,0,NA,23,1,1,2
2442,0,0,0,0,post,85,0,NA,24,1,1,2
704,0,0,0,0,post,96,0,NA,13,1,1,2
3222,0,0,0,0,post,85,0,NA,28,1,1,2
1060,0,0,0,0,post,88,0,NA,3,1,1,2
1491,0,0,0,0,post,112,0,NA,16,1,1,2
2572,0,0,0,0,post,96,0,NA,24,1,1,2
461,0,0,0,0,post,134,0,NA,13,1,1,2
1552,0,0,0,0,post,142,0,NA,16,1,1,2
4201,0,0,0,0,post,139,1,NA,25,1,1,2
3010,0,0,0,0,post,139,0,NA,24,1,1,2
1425,0,0,0,0,post,185,0,NA,17,1,1,2
2408,0,0,0,0,post,137,0,NA,24,1,1,2
4511,0,0,0,0,post,119,0,NA,29,1,1,2
917,0,0,0,0,post,161,1,Armed Groups,3,1,1,2
4705,2,0,0,1,post,178,1,NA,22,1,1,2
1711,0,0,0,0,post,187,0,NA,16,1,1,2
1611,0,0,0,0,post,208,1,NA,16,1,1,2
5074,0,0,0,0,post,166,0,NA,1,1,1,2
539,34,155,1,1,post,132,0,NA,13,1,1,2
1201,0,0,0,0,post,238,0,NA,15,1,1,2
444,0,0,0,0,post,234,0,NA,2,1,1,2
4593,0,0,0,0,post,252,0,NA,29,1,1,2
2445,0,0,0,0,post,249,0,NA,24,1,1,2
2003,0,0,0,0,post,289,0,NA,19,1,1,2
900,0,0,0,0,post,141,1,Armed Groups,3,1,1,2
2984,0,0,0,0,post,304,0,NA,24,1,1,2
897,0,0,0,0,post,321,1,Armed Groups,3,1,1,2
1489,0,0,0,0,post,408,0,NA,16,1,1,2
1580,0,0,0,0,post,380,0,NA,16,1,1,2
552,0,0,0,0,post,138,0,NA,13,1,1,2
2538,2,0,0,1,post,457,0,NA,24,1,1,2
1460,0,0,0,0,post,448,0,NA,17,1,1,2
833,0,0,0,0,post,597,1,NA,3,1,1,2
4e3,5,45,1,1,post,602,1,NA,28,1,1,2
4688,0,0,0,0,post,423,0,NA,22,1,1,2
5076,42,434,1,1,post,520,1,NA,1,1,1,2
1431,0,0,0,0,post,157,0,NA,17,0,1,1
4874,0,0,0,0,post,49,0,NA,23,1,0,1
490,0,0,0,0,post,60,0,NA,13,1,0,1
3231,0,0,0,0,post,68,1,NA,28,1,0,1
1287,1,0,0,1,post,125,0,NA,15,1,0,1
4082,0,0,0,0,post,161,0,NA,25,1,0,1
4522,0,0,0,0,post,168,0,NA,29,1,0,1
4598,0,0,0,0,post,177,0,NA,29,1,0,1
2686,2,0,0,1,post,200,1,NA,31,1,0,1
4006,5,45,1,1,post,335,1,NA,28,1,0,1
2345,0,0,0,0,post,49,0,NA,24,1,1,2
2363,0,0,0,0,post,54,0,NA,24,1,1,2
1798,0,0,0,0,post,75,1,Armed Groups,19,1,1,2
4252,0,0,0,0,post,76,0,NA,28,1,1,2
1440,37,236,1,1,post,55,1,NA,16,1,1,2
2378,0,0,0,0,post,89,1,NA,24,1,1,2
1368,0,0,0,0,post,84,0,NA,14,1,1,2
2175,0,0,0,0,post,119,0,NA,19,1,1,2
4328,0,0,0,0,post,142,0,NA,1,1,1,2
2641,0,0,0,0,post,125,0,NA,24,1,1,2
2544,0,0,0,0,post,141,1,NA,24,1,1,2
2043,0,0,0,0,post,128,1,NA,19,1,1,2
1213,0,0,0,0,post,138,0,NA,15,1,1,2
1494,0,0,0,0,post,208,0,NA,16,1,1,2
1797,0,0,0,0,post,142,0,NA,19,1,1,2
1709,0,0,0,0,post,180,0,NA,16,1,1,2
4643,0,0,0,0,post,187,1,Armed Groups,22,1,1,2
1385,0,0,0,0,post,242,1,NA,17,1,1,2
2371,0,0,0,0,post,253,0,NA,24,1,1,2
1545,0,0,0,0,post,257,0,NA,16,1,1,2
1432,0,0,0,0,post,238,0,NA,17,1,1,2
2333,0,0,0,0,post,254,0,NA,24,1,1,2
1433,0,0,0,0,post,311,0,NA,17,1,1,2
1597,0,0,0,0,post,313,1,NA,16,1,1,2
558,34,155,1,1,post,150,0,NA,13,1,1,2
3277,2,0,0,1,post,183,1,NA,31,1,1,2
1393,0,0,0,0,post,67,0,NA,17,0,1,1
4502,0,0,0,0,post,82,0,NA,29,0,1,1
4338,37,236,1,1,post,60,1,NA,16,1,0,1
4589,0,0,0,0,post,8,0,NA,29,1,0,1
2612,37,236,1,1,post,24,0,NA,24,1,0,1
2571,0,0,0,0,post,27,0,NA,24,1,0,1
2507,2,0,0,1,post,27,0,NA,24,1,0,1
2028,0,0,0,0,post,79,0,NA,19,1,0,1
867,0,0,0,0,post,129,0,NA,3,1,0,1
3776,0,0,0,0,post,196,0,NA,27,1,0,1
1321,0,0,0,0,post,283,0,NA,18,1,0,1
84,1,0,0,1,post,570,1,NA,2,1,0,1
4624,0,0,0,0,post,18,0,NA,29,1,1,2
4267,0,0,0,0,post,31,1,Armed Groups,25,1,1,2
4698,0,0,0,0,post,46,0,NA,21,1,1,2
4563,0,0,0,0,post,62,0,NA,29,1,1,2
4627,0,0,0,0,post,94,1,NA,22,1,1,2
2435,0,0,0,0,post,97,0,NA,24,1,1,2
4650,0,0,0,0,post,98,0,NA,22,1,1,2
4691,0,0,0,0,post,62,1,Armed Groups,22,1,1,2
2990,0,0,0,0,post,112,0,NA,24,1,1,2
4760,0,0,0,0,post,149,0,NA,21,1,1,2
861,0,0,0,0,post,182,1,NA,3,1,1,2
104,1,0,0,1,post,116,0,NA,2,1,1,2
240,5,4,1,1,post,149,0,NA,2,1,1,2
4488,0,0,0,0,post,222,0,NA,29,1,1,2
780,93,728,1,1,post,254,1,NA,3,1,1,2
390,0,0,0,0,post,896,0,NA,2,1,1,2
525,1,0,0,1,post,757,0,NA,2,1,1,2
4390,42,434,1,1,post,498,1,NA,1,1,1,2
551,34,155,1,1,post,600,1,NA,13,1,1,2
1336,0,0,0,0,post,191,1,NA,18,0,1,1
2617,0,0,0,0,post,15,0,NA,24,1,0,1
2478,0,0,0,0,post,46,0,NA,24,1,0,1
698,0,0,0,0,post,56,0,NA,13,1,0,1
4649,0,0,0,0,post,151,0,NA,22,1,0,1
4179,0,0,0,0,post,206,0,NA,25,1,0,1
4652,0,0,0,0,post,458,0,NA,21,1,0,1
4951,8,10,1,1,post,665,0,NA,21,1,0,1
4842,0,0,0,0,post,32,0,NA,23,1,1,2
1410,0,0,0,0,post,39,0,NA,17,1,1,2
4857,0,0,0,0,post,69,1,NA,21,1,1,2
1270,0,0,0,0,post,68,1,NA,15,1,1,2
629,0,0,0,0,post,74,1,NA,13,1,1,2
1463,0,0,0,0,post,94,1,NA,16,1,1,2
1007,0,0,0,0,post,115,1,Armed Groups,3,1,1,2
723,0,0,0,0,post,131,0,NA,13,1,1,2
1475,0,0,0,0,post,128,1,NA,16,1,1,2
3445,0,0,0,0,post,154,0,NA,1,1,1,2
5138,2,0,0,1,post,204,1,NA,24,1,1,2
1726,0,0,0,0,post,200,0,NA,16,1,1,2
3249,0,0,0,0,post,294,0,NA,31,1,1,2
2643,0,0,0,0,post,287,0,NA,24,1,1,2
3748,6,0,0,1,post,389,1,NA,27,1,1,2
283,0,0,0,0,post,425,0,NA,2,1,1,2
3132,0,0,0,0,post,23,0,NA,28,1,0,1
3069,0,0,0,0,post,128,0,NA,16,1,0,1
306,1,0,0,1,post,123,1,NA,2,1,0,1
831,93,728,1,1,post,248,1,NA,3,1,0,1
197,0,0,0,0,post,533,0,NA,2,1,0,1
3330,0,0,0,0,post,920,1,NA,30,1,1,2
1947,0,0,0,0,post,229,0,NA,19,1,1,2
689,1,0,0,1,post,45,0,NA,2,1,1,2
5126,0,0,0,0,post,38,0,NA,24,1,1,2
3251,0,0,0,0,post,96,0,NA,31,1,1,2
574,0,0,0,0,post,89,0,NA,13,1,1,2
4727,0,0,0,0,post,106,1,NA,22,1,1,2
2885,0,0,0,0,post,138,1,NA,31,1,1,2
4059,0,0,0,0,post,174,1,NA,25,1,1,2
1980,0,0,0,0,post,143,0,NA,19,1,1,2
939,0,0,0,0,post,230,1,NA,3,1,1,2
3052,0,0,0,0,post,167,0,NA,31,1,1,2
2599,37,236,1,1,post,177,0,NA,24,1,1,2
632,2,10,1,1,post,100,1,NA,13,1,1,2
352,0,0,0,0,post,185,0,NA,2,1,1,2
4689,0,0,0,0,post,280,1,NA,22,1,1,2
612,8,0,0,1,post,205,1,NA,13,1,1,2
844,93,728,1,1,post,284,1,NA,3,1,1,2
1199,1,0,0,1,post,222,0,NA,15,1,1,2
3757,11,0,0,1,post,242,1,NA,6,1,1,2
3908,11,0,0,1,post,147,1,NA,6,1,1,2
4621,0,0,0,0,post,254,0,NA,29,1,1,2
1474,0,0,0,0,post,315,0,NA,16,1,1,2
2851,1,4,1,1,post,308,1,NA,2,1,1,2
916,0,0,0,0,post,321,1,Armed Groups,3,1,1,2
919,0,0,0,0,post,347,1,Armed Groups,3,1,1,2
786,93,728,1,1,post,414,0,Armed Groups,3,1,1,2
1205,1,0,0,1,post,335,1,NA,15,1,1,2
763,93,728,1,1,post,579,1,NA,3,1,1,2
2329,0,0,0,0,post,635,0,NA,24,1,1,2
2847,0,0,0,0,post,779,1,NA,2,1,1,2
843,0,0,0,0,post,452,1,Armed Groups,3,1,1,2
1671,34,155,1,1,post,756,1,NA,13,1,1,2
3341,30,133,1,1,post,903,1,NA,30,1,1,2
1235,0,0,0,0,post,121,1,NA,3,0,1,1
3293,0,0,0,0,post,622,1,NA,30,1,0,1
4659,0,0,0,0,post,17,0,NA,22,1,0,1
1019,0,0,0,0,post,73,0,NA,3,1,0,1
2453,0,0,0,0,post,74,0,NA,24,1,0,1
149,3,4,1,1,post,115,0,NA,2,1,0,1
3743,11,0,0,1,post,200,1,NA,6,1,0,1
4610,5,13,1,1,post,306,0,NA,29,1,0,1
3023,1,0,0,1,post,401,0,NA,31,1,0,1
4640,0,0,0,0,post,398,1,NA,22,1,0,1
1901,0,0,0,0,post,45,0,NA,19,1,1,2
2963,0,0,0,0,post,70,0,NA,31,1,1,2
2422,0,0,0,0,post,60,0,NA,24,1,1,2
4661,0,0,0,0,post,56,1,NA,22,1,1,2
2075,0,0,0,0,post,71,1,Armed Groups,19,1,1,2
2628,36,236,1,1,post,74,0,NA,24,1,1,2
2410,0,0,0,0,post,80,0,NA,24,1,1,2
2805,0,0,0,0,post,77,0,NA,31,1,1,2
1719,0,0,0,0,post,103,0,NA,16,1,1,2
1446,0,0,0,0,post,142,1,NA,17,1,1,2
1893,0,0,0,0,post,140,0,NA,19,1,1,2
2091,0,0,0,0,post,156,1,Armed Groups,19,1,1,2
1836,0,0,0,0,post,221,0,NA,19,1,1,2
